"user_agent","model_device","counts"
"Mozilla/5.0 (Linux; Android 4.4.2; LG-F400L Build/KVT49L.F400L11a) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.98 Mobile Safari/537.36","lg f400l",138
"Mozilla/5.0 (Linux; Android 5.1.1; MX4 Pro Build/LMY48W) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.98 Mobile Safari/537.36","mx4 pro",138
"Mozilla/5.0 (Linux; Android 4.1.1; PadFone 2 Build/JRO03L) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.81 Mobile Safari/537.36","padfone 2",138
"Mozilla/5.0 (Linux; Android 4.4.2; Q894 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36","q894",138
"Mozilla/5.0 (Linux; Android 6.0.1; SM-G903F Build/MMB29K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.98 Mobile Safari/537.36","sm-g903f",138
"Mozilla/5.0 (Linux; U; Android 4.1.2; th-th; TAB709D-3G Build/JZO54K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Safari/534.30","tab709d-3g",138
"Mozilla/5.0 (Linux; Android 5.1; V2 Build/LMY47I) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.98 Mobile Safari/537.36","v2",138
"Mozilla/5.0 (Linux; Android 6.0.1; ONE A2003 Build/MMB29M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.98 Mobile Safari/537.36","one a2003",137
"Mozilla/5.0 (Linux; Android 4.4.2; Venue 8 HSPA+ Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.98 Safari/537.36","venue 8 hspa+",137
"Mozilla/5.0 (Linux; Android 5.1; Y54 Build/LMY47D) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/39.0.0.0 Mobile Safari/537.36","y54",137
"Mozilla/5.0 (Linux; Android 5.1; Depression-F10 Build/LMY47I) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.91 Mobile Safari/537.36","depression-f10",136
"Mozilla/5.0 (Linux; Android 4.4.2; S53 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.98 Mobile Safari/537.36","s53",136
"Mozilla/5.0 (Linux; U; Android 4.4.4; en-us; 2014811 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/46.0.2490.85 Mobile Safari/537.36 XiaoMi/MiuiBrowser/8.1.6","2014811",135
"Mozilla/5.0 (Linux; Android 4.1.2; HTC Desire 600 dual sim Build/JZO54K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.89 Mobile Safari/537.36","htc desire 600 dual sim",135
"Mozilla/5.0 (Linux; Android 4.4.2; LG-F350S Build/KOT49I.F350S10r) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.98 Mobile Safari/537.36","lg f350s",135
"Mozilla/5.0 (Linux; Android 4.2.2; ME173X Build/JDQ39) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.94 Safari/537.36","me173x",135
"Mozilla/5.0 (Linux; Android 4.2.2; MF353ZP/A Build/JDQ39) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.89 Mobile Safari/537.36","mf353zp/a",135
"Mozilla/5.0 (Linux; U; Android 4.3; th-th; SM-N9006 Build/JSS15J) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30","sm-n9006",135
"Mozilla/5.0 (Linux; Android 6.0.1; SM-T719Y Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/52.0.2743.98 Safari/537.36 [FB_IAB/FB4A;FBAV/91.0.0.17.68;]","sm-t719y",135
"Mozilla/5.0 (Linux; Android 5.1.1; 2014818 Build/LMY47V) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.98 Mobile Safari/537.36","2014818",134
"Mozilla/5.0 (Windows Phone 10.0; Android 6.0.1; Microsoft; Lumia 650) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Mobile Safari/537.36 Edge/14.14393","lumia 650)",134
"Mozilla/5.0 (Linux; Android 4.4.2; HUAWEI Y360-U31 Build/HUAWEIY360-U31) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.105 Mobile Safari/537.36","y360-u31",134
"Mozilla/5.0 (Linux; Android 4.4.2; Ares-V5a4.7 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.95 Mobile Safari/537.36","ares-v5a4.7",133
"Mozilla/5.0 (Linux; Android 4.4.2; D900 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36","d900",133
"Mozilla/5.0 (Linux; U; Android 4.2.2; th-th; E17 3G Build/JDQ39) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30","e17 3g",133
"Mozilla/5.0 (Linux; Android 4.4.2; T4 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36","t4",133
"Mozilla/5.0 (Linux; U; Android 4.2.2; zh-cn; TCL S700 Build/JDQ39)AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30","tcl s700",133
"Mozilla/5.0 (Linux; Android 5.1; E13 Build/LMY47I; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/51.0.2704.81 Mobile Safari/537.36","e13",132
"Mozilla/5.0 (Linux; Android 4.4.2; FWSP-S1000 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.80 Mobile Safari/537.36","fwsp-s1000",132
"Mozilla/5.0 (Linux; Android 5.1; HTC Desire 728 dual sim Build/LMY47D) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.81 Mobile Safari/537.36","htc desire 728 dual sim",132
"Mozilla/5.0 (Linux; Android 4.4.2; B1-730 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.98 Safari/537.36","b1-730",131
"Mozilla/5.0 (Linux; Android 5.1; Cool Build/LMY47I) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.81 Mobile Safari/537.36","cool",131
"Mozilla/5.0 (Linux; Android 5.0.1; LG-F350L Build/LRX21Y) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.81 Mobile Safari/537.36","lg f350l",131
"Mozilla/5.0 (Linux; Android 5.1; START11 Build/LMY47I) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/39.0.0.0 Mobile Safari/537.36","start11",131
"Mozilla/5.0 (Linux; Android 4.4.2; T9 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36","t9",131
"Mozilla/5.0 (Linux; Android 4.4.4; Galaxy Note 4 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36","galaxy note 4",130
"Mozilla/5.0 (Linux; Android 4.4.2; IQ X OZZY Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.98 Mobile Safari/537.36","iq x ozzy",130
"Mozilla/5.0 (Linux; Android 6.0.1; SM-N910H Build/MMB29K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.98 Mobile Safari/537.36","sm-n910h",130
"Mozilla/5.0 (Linux; Android 4.4.2; NEX SLIM3 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36","nex slim3",129
"Mozilla/5.0 (Linux; U; Android 4.2.2; th-th; TY-M5 Build/JDQ39) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Safari/534.30","ty-m5",129
"Mozilla/5.0 (Linux; Android 5.1; X-CITE-GORILLA-PRO Build/LMY47I; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/43.0.2357.121 Mobile Safari/537.36","x-cite-gorilla-pro",129
"Mozilla/5.0 (Linux; Android 5.1; Cyclone Quad Build/LMY47D) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/39.0.0.0 Mobile Safari/537.36","cyclone quad",128
"Mozilla/5.0 (Linux; Android 5.1.1; SAMSUNG SM-N920L Build/LMY47X) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/4.0 Chrome/44.0.2403.133 Mobile Safari/537.36","sm-n920l",128
"Mozilla/5.0 (Linux; Android 4.4.2; KT07B Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.98 Safari/537.36","kt07b",127
"Mozilla/5.0 (Linux; Android 4.4.3; AD-557 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36","ad-557",126
"Mozilla/5.0 (Linux; Android 4.4; A9 imax Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/88.0.0.22.76;]","a9 imax",125
"Mozilla/5.0 (Linux; Android 5.1; GOAL Build/LMY47I) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.81 Mobile Safari/537.36","goal",125
"Mozilla/5.0 (Linux; U; Android 5.0; en-US; SM-N9008 Build/LRX21V) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/10.10.5.809 U3/0.8.0 Mobile Safari/534.30","sm-n9008",125
"Mozilla/5.0 (Linux; Android 4.4.2; Vpad14 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36","vpad14",125
"Mozilla/5.0 (Linux; Android 5.1.1; ZTE T920 Build/LMY47V) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.98 Mobile Safari/537.36","zte t920",125
"Mozilla/5.0 (Linux; Android 4.4.3; AD-559 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36","ad-559",124
"Mozilla/5.0 (Linux; Android 6.0.1; F5122 Build/34.0.A.2.292) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.98 Mobile Safari/537.36","f5122",124
"Mozilla/5.0 (Linux; Android 4.4.2; MGT-A2 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36","mgt-a2",124
"Mozilla/5.0 (Linux; Android 4.4.2; SM-910U Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36","sm-910u",124
"Mozilla/5.0 (Linux; Android 5.1.1; SM-A800IZ Build/LMY47X) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.93 Mobile Safari/537.36","sm-a800iz",124
"Mozilla/5.0 (Linux; Android 5.1; I471 SE Build/LMY47I) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/39.0.0.0 Mobile Safari/537.36","i471 se",123
"Mozilla/5.0 (Linux; Android 4.4.4; PHICOMM Energy M+ Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.36 Mobile Safari/537.36","phicomm energy m+",123
"Mozilla/5.0 (Linux; Android 5.1; PRO 5 Build/LMY47D) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Mobile Safari/537.36 OPR/37.0.2192.105088","pro 5",123
"Mozilla/5.0 (Linux; Android 5.1.1; STV100-1 Build/LMY47V) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.81 Mobile Safari/537.36","stv100-1",123
"Mozilla/5.0 (Linux; Android 4.2.2; A480 Build/JDQ39) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.133 Mobile Safari/537.36","a480",122
"Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; NOKIA; Lumia 630) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Mobile Safari/537.36 Edge/13.10586","lumia 630) applewebkit/537.36 (khtml, like",122
"Mozilla/5.0 (Linux; Android 5.1.1; SAMSUNG SM-N910L Build/LMY47X) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/2.1 Chrome/34.0.1847.76 Mobile Safari/537.36","sm-n910l",122
"Mozilla/5.0 (Linux; Android 5.1; SMART 4G 4.0 Build/LMY47D) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/39.0.0.0 Mobile Safari/537.36","smart 4g 4.0",122
"Mozilla/5.0 (Linux; Android 5.1; T13 Build/LMY47I; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/52.0.2743.98 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/94.0.0.13.68;]","t13",122
"Mozilla/5.0 (Linux; Android 4.4.2; Bright5.5+ Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36","bright5.5+",121
"Mozilla/5.0 (Linux; Android 4.4.2; GT200 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36","gt200",121
"Mozilla/5.0 (Linux; Android 4.4.2; L18 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36","l18",121
"Mozilla/5.0 (Linux; Android 6.0.1; ONEPLUS A3003 Build/MMB29M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.98 Mobile Safari/537.36","oneplus a3003",121
"Mozilla/5.0 (Linux; Android 5.0.1; VIN 1 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36","vin 1",121
"Mozilla/5.0 (Linux; Android 5.1; V666(3G) Build/LMY47I) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/39.0.0.0 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/88.0.0.22.76;]","v666(3g)",120
"Mozilla/5.0 (Linux; Android 4.4.2; I-27 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36","i-27",119
"Mozilla/5.0 (Linux; Android 5.1; L13 Build/LMY47I) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.77 Mobile Safari/537.36","l13",119
"Mozilla/5.0 (Linux; Android 5.0.2; Lenovo K920 Build/LRX22G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.98 Mobile Safari/537.36","lenovo k920",119
"Mozilla/5.0 (Linux; Android 4.4.2; Titans2_DG700 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.98 Mobile Safari/537.36","titans2_dg700",119
"Mozilla/5.0 (Linux; Android 5.1; Tsunami-F9 Build/LMY47D) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/39.0.0.0 Mobile Safari/537.36","tsunami-f9",119
"Mozilla/5.0 (Linux; Android 6.0.1; E6883 Build/32.2.A.0.253) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.98 Mobile Safari/537.36","e6883",118
"Mozilla/5.0 (Linux; Android 4.4.2; NEX SLIM Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36","nex slim",118
"Mozilla/5.0 (Linux; Android 6.0.1; SAMSUNG SM-G9350 Build/MMB29M) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/4.0 Chrome/44.0.2403.133 Mobile Safari/537.36","sm-g9350",118
"Mozilla/5.0 (Linux; Android 4.0.3; X9015 Build/IML74K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.111 Mobile Safari/537.36","x9015",118
"Mozilla/5.0 (Linux; Android 4.4.2; ZTE Blade Vec Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36","zte blade vec",118
"Mozilla/5.0 (Linux; U; Android 4.4.2; en-US; A-PAD115 Build/KOT49H) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/10.8.0.718 U3/0.8.0 Mobile Safari/534.30","a-pad115",117
"Mozilla/5.0 (Linux; Android 4.4.2; D8000 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36","d8000",117
"Mozilla/5.0 (Linux; U; Android 4.1.2; en-gb; EK-GC100 Build/JZO54K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30","ek-gc100",117
"Mozilla/5.0 (Linux; U; Android 2.3.6; th-th; GT-S7500 Build/GINGERBREAD) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1","gt-s7500",117
"Mozilla/5.0 (Linux; Android 4.0.4; i-mobile IQ 5 Build/IMM76D) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.111 Mobile Safari/537.36","i-mobile iq 5",117
"Mozilla/5.0 (Linux; Android 4.4.2; KISSME-DG580 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.98 Mobile Safari/537.36","kissme-dg580",117
"Mozilla/5.0 (Linux; Android 5.1; MGT G4 Build/LMY47I; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/42.0.2311.137 Mobile Safari/537.36","mgt g4",117
"Mozilla/5.0 (Linux; U; Android 4.4.2; th-th; Tab-PLAY009 Build/JDQ39) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30","tab-play009",117
"Mozilla/5.0 (Linux; Android 4.4.4; GRAND_GOGO Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36","grand_gogo",116
"Mozilla/5.0 (Linux; Android 4.4.3; I516 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36","i516",116
"Mozilla/5.0 (Linux; Android 4.2.2; iPhone Build/JDQ39) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.98 Mobile Safari/537.36","iphone",116
"Mozilla/5.0 (Linux; Android 5.1; T17 Build/LMY47I; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/43.0.2357.121 Mobile Safari/537.36","t17",116
"Mozilla/5.0 (Linux; Android 5.1.1; ZUK Z1 Build/LMY49J) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.98 Mobile Safari/537.36","zuk z1",116
"Mozilla/5.0 (Linux; Android 4.4.2; Lenovo S856 Build/KVT49L) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.92 Mobile Safari/537.36","lenovo s856",115
"Mozilla/5.0 (Linux; Android 5.1.1; MI 4S Build/LMY47V) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.98 Mobile Safari/537.36","mi 4s",115
"Mozilla/5.0 (Linux; Android 5.0.1; SAMSUNG-SM-N910A Build/LRX22C) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/2.1 Chrome/34.0.1847.76 Mobile Safari/537.36","samsungsm-n910a",115
"Mozilla/5.0 (Linux; Android 4.4.2; I950Q Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36","i950q",114
"Mozilla/5.0 (Linux; Android 5.1; S901Touch Build/LMY47I; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/52.0.2743.98 Mobile Safari/537.36","s901touch",114
"Mozilla/5.0 (Linux; Android 5.0; SAMSUNG-SM-N900A Build/LRX21V) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.98 Mobile Safari/537.36","samsungsm-n900a",114
"Mozilla/5.0 (Linux; Android 5.0; SM-N900T Build/LRX21V) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.98 Mobile Safari/537.36","sm-n900t",114
"Mozilla/5.0 (Linux; Android 4.4.2; A44 new Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36","a44 new",113
"Mozilla/5.0 (Linux; U; Android 4.1.2; th-th; i-mobile i-STYLE 7.2 Build/JZO54K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30","i-mobile i-style 7.2",113
"Mozilla/5.0 (Linux; Android 4.4.4; I512GIass Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36","i512giass",113
"Mozilla/5.0 (Linux; U; Android 4.4.2; th-th; LG-F320L Build/KOT49I.F320L22k) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.2 Chrome/30.0.1599.103 Mobile Safari/537.36","lg f320l",113
"Mozilla/5.0 (Linux; Android 5.0.2; SAMSUNG SM-A500FU Build/LRX22G) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/3.3 Chrome/38.0.2125.102 Mobile Safari/537.36","sm-a500fu",113
"Mozilla/5.0 (Linux; Android 4.4.4; en-us; SAMSUNG SM-N910T Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Version/2.0 Chrome/34.0.1847.76 Mobile Safari/537.36","sm-n910t",113
"Mozilla/5.0 (Linux; Android 4.4.2; Tornado1 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36","tornado1",113
"Mozilla/5.0 (Linux; Android 4.4.2; AD-555 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36","ad-555",112
"Mozilla/5.0 (Linux; Android 6.0; E6683 Build/32.1.A.1.163) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.98 Mobile Safari/537.36","e6683",112
"Mozilla/5.0 (Linux; Android 4.4.2; LS1 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36","ls1",112
"Mozilla/5.0 (Mobile; Windows Phone 8.1; Android 4.0; ARM; Trident/7.0; Touch; rv:11.0; IEMobile/11.0; NOKIA; Lumia 530) like iPhone OS 7_0_3 Mac OS X AppleWebKit/537 (KHTML, like Gecko) Mobile Safari/537","lumia 530)",111
"Mozilla/5.0 (Linux; Android 4.4.2; NEX SMILE3 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.84 Mobile Safari/537.36","nex smile3",111
"Mozilla/5.0 (Linux; Android 6.0; HUAWEI NXT-AL10 Build/HUAWEINXT-AL10) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.98 Mobile Safari/537.36","nxt-al10",111
"Mozilla/5.0 (Linux; Android 5.1.1; ONE E1003 Build/LMY47V) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.81 Mobile Safari/537.36","one e1003",111
"Mozilla/5.0 (Linux; U; Android 4.4.4; th-th; SHV-E210L Build/KTU84P) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30","shv-e210l",111
"Mozilla/5.0 (Linux; Android 4.4.4; th-th; SAMSUNG SM-E7000 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Version/2.0 Chrome/34.0.1847.76 Mobile Safari/537.36","sm-e7000",111
"Mozilla/5.0 (Linux; U; Android 4.2.2; th-th; 2013023 Build/HM2013023) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Mobile Safari/537.36 XiaoMi/MiuiBrowser/2.1.1","2013023",110
"Mozilla/5.0 (Linux; Android 5.1; Depression Build/LMY47I; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/52.0.2743.91 Mobile Safari/537.36","depression",110
"Mozilla/5.0 (Linux; Android 4.4.2; IQX OCCO (IQ 1098) Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.91 Mobile Safari/537.36","iqx occo (iq 1098)",110
"Mozilla/5.0 (Linux; Android 4.4.2; SOL23 Build/14.3.C.0.300) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.98 Mobile Safari/537.36","sol23",110
"Mozilla/5.0 (Linux; U; Android 4.2.1; th-th; H400 Build/JOP40D) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30","h400",109
"Mozilla/5.0 (Linux; U; Android 4.1.2; th-th; HTC_Desire_500 Build/JZO54K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30","htc_desire_500",109
"Mozilla/5.0 (Linux; U; Android 4.1.1; th-th; i-mobile IQ 3 Build/JRO03C) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30","i-mobile iq 3",109
"Mozilla/5.0 (Linux; Android 4.1.2; LT22i Build/6.2.A.1.100) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.76 Mobile Safari/537.36","lt22i",109
"Mozilla/5.0 (Linux; U; Android 4.2.1; th-th; S wellcom Mi-516 Build/JOP40D) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30","s wellcom mi-516",109
"Mozilla/5.0 (Linux; Android 4.4.4; SM-N9100 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36","sm-n9100",109
"Mozilla/5.0 (Linux; Android 5.1; Telego Mate Build/LMY47I; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/52.0.2743.98 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/90.0.0.20.70;]","telego mate",109
"Mozilla/5.0 (Linux; Android 4.4.2; ALCATEL ONE TOUCH 8020D Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.81 Mobile Safari/537.36","alcatel one touch 8020d",108
"Mozilla/5.0 (Linux; Android 5.1; Flare_J1 Build/LMY47D; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/52.0.2743.98 Mobile Safari/537.36","flare_j1",108
"Mozilla/5.0 (Linux; Android 4.4.2; Goals AIS Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.94 Mobile Safari/537.36","goals ais",108
"Mozilla/5.0 (Linux; Android 4.4.4; HM 1S Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.81 Mobile Safari/537.36","hm 1s",108
"Mozilla/5.0 (Linux; Android 5.1; Lenovo A1000m Build/LMY47D) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.76 Mobile Safari/537.36","lenovo a1000m",108
"Mozilla/5.0 (Linux; Android 4.4.2; i-mobile i-style 216 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/91.0.0.17.68;]","i-mobile i-style 216",107
